Date,RequestedQTY,GoodsIssuedQTY,InvoicedQTY,PDO number,req_Illy,req_Teddy,req_Thun,req_other,inv_Illy,inv_Teddy,inv_Thun,inv_other,req_ThunB2B,req_ThunB2C,req_ThunB2B_AA,req_ThunB2B_PP,req_ThunB2B_Sorter,req_ThunB2B_Sort_BVB,req_ThunB2B_Sort_SM,req_ThunB2B_SortSM_10more_no,req_ThunB2B_SortSM_10more_yes,Thun_PDOs,req_BowlPros,inv_BowlPros,AVGperPDO_Thun_ReqQ,AVGperPDO_Thun_SKU,AVGperPDOThunB2B_ReqQ,AVGperPDOThunB2B_InvQ,AVGperPDOThunB2B_SKU,AVGperPDOThunB2B_PDOs,AVGperPDOThunB2C_ReqQ,AVGperPDOThunB2C_InvQ,AVGperPDOThunB2C_SKU,AVGperPDOThunB2C_PDOs,AVGperPDOThunB2Bsort_ReqQ,AVGperPDOThunB2Bsort_InvQ,AVGperPDOThunB2Bsort_SKU,ThunB2Bsort_PDOs,AVGperPDOThunB2Bpp_ReqQ,AVGperPDOThunB2Bpp_InvQ,AVGperPDOThunB2Bpp_SKU,ThunB2Bpp_PDOs,AVGperPDOThunB2Baa_ReqQ,AVGperPDOThunB2Baa_InvQ,AVGperPDOThunB2Baa_SKU,ThunB2Baa_PDOs,AVGperPDO_ReqQ,AVGperPDO_InvQ,AVGperPDO_SKU,BOL_B2B Thun,BOL_B2B AA Thun,BOL_B2B P&P Thun,BOL_B2B Sorter Thun,BOL_B2B Sorter SM Thun,BOL_B2B Sorter BVB Thun,BOL_B2B Sorter riassortimenti WHS,BOL_B2C Thun,BOL_B2C Sorter Thun,BOL_B2C P2L Thun,BOL_Inbound Thun
1/27/2020,213503,208530,207291,19027,17444,8240,173444,14375,16198,7719,169051,14323,162811,10633,17810,25570,119431,15067,104364,4839,99525,11099,0,0,15.62708352,4.364897739,20.2174345,19.69154352,5.037874084,8053,3.491135916,3.439264609,2.585686146,3046,33.00881057,32.03524229,9.303138767,3632,12.94533265,12.6395049,1.866425993,1939,7.180499597,7.137792103,1.273972603,2482,11.36349122,11.03108036,3.825758382,,,,,,,,,,,
2/3/2020,298830,295319,293981,20752,18168,15424,254156,11082,16828,14869,251218,11066,241437,12719,35500,24674,181263,15127,166136,4791,161345,13915,0,0,18.26482213,3.852245778,25.07915238,24.78809598,4.546172224,9627,2.965951493,2.934235075,2.294309701,4288,50.08908441,49.68737971,8.555952708,3637,12.7008547,12.15064103,2.952457265,1872,8.617532783,8.542010685,1.729237494,4118,14.57079387,14.33556293,3.843569964,,,,,,,,,,,
2/10/2020,234807,231250,229987,17178,16823,15339,191378,11267,15552,14878,188310,11247,184847,6531,11665,32736,140446,10959,129487,4557,124930,10017,0,0,19.10542078,4.464410502,24.66270847,24.26350901,5.277651768,7495,2.59000793,2.559873117,2.047581285,2522,45.3750399,44.86977338,10.38461538,3133,13.04835997,12.53868797,1.830109336,2378,5.876008065,5.77671371,1.345262097,1984,13.86361759,13.58005311,4.223841841,,,,,,,,,,,
2/17/2020,211741,207204,205686,13656,19901,20254,163003,8583,18383,20046,158708,8549,158378,4625,14206,30179,113993,18394,95599,5479,90120,7451,0,0,21.87666085,5.541672259,26.73497637,26.02008778,6.388251182,5924,3.028814669,2.989521938,2.257367387,1527,33.64155386,32.6815774,9.768098882,3398,27.23154057,26.46216955,2.381039198,1097,9.930720784,9.840447866,1.427571728,1429,15.78209422,15.32618888,4.994343976,,,,,,,,,,,
2/24/2020,260396,255928,254403,20787,24538,19394,202349,14115,23012,18806,198516,14069,194692,7657,20073,33361,141258,19635,121623,4016,117607,12547,0,0,16.12720172,4.235275365,20.48526936,20.08838384,4.916666667,9504,2.515938219,2.495892212,2.107131121,3043,42.17108004,41.20737876,10.52811663,3361,19.03298611,18.80381944,1.630208333,1728,4.544960362,4.513929785,1.931143828,4415,12.77087199,12.46567718,4.209403379,,,,,,,,,,,
3/2/2020,297155,246106,244123,16201,32922,21433,233427,9373,30937,20783,183065,9338,231558,1869,12633,31169,187756,28755,159001,6341,152660,9565,0,0,24.40428646,4.549189754,25.92163887,20.28512258,4.706369641,8933,2.957278481,2.939873418,2.327531646,632,43.36671303,33.67941586,7.924895688,4314,11.9154508,8.924055368,1.46090535,2673,6.487153135,6.197327852,2.029290853,1946,19.21348602,15.82336383,4.793423325,,,,,,,,,,,
3/9/2020,107431,105799,103333,9722,49966,46412,941,10112,47458,45706,80,10089,941,0,21,15,905,180,725,24,701,40,0,0,23.525,5.775,23.525,2,5.775,40,,,,0,37.70833333,3.083333333,8.833333333,24,2.142857143,0,1,7,2.333333333,0.666666667,1.333333333,9,11.56886947,10.96144184,3.6620426,,,,,,,,,,,
3/16/2020,56441,56205,53850,13416,40572,281,5395,10193,38042,265,5389,10154,257,5138,17,23,217,41,176,1,175,2054,0,0,2.626582278,2.111002921,23.36363636,23.27272727,4.727272727,11,2.514929026,2.512481645,2.0969163,2043,54.25,54,10.75,4,5.75,5.75,1.5,4,5.666666667,5.666666667,1,3,5.364137569,4.917913713,2.710072635,,,,,,,,,,,
3/23/2020,61808,61526,56125,15183,47616,0,4013,10179,41971,0,4009,10145,300,3713,2,64,234,39,195,7,188,1588,0,0,2.527078086,2.095717884,25,24.91666667,2.25,12,2.355964467,2.354060914,2.094543147,1576,26,25.88888889,2.666666667,9,32,32,1,2,2,2,1,1,5.411683659,5.016900891,2.542941122,,,,,,,,,,,
3/30/2020,77586,77069,71187,18173,47357,0,16135,14094,41368,0,15759,14060,4183,11952,109,552,3522,509,3013,5,3008,4735,0,0,3.393030623,2.34593453,134.9354839,123.5806452,9.709677419,31,2.526147959,2.521045918,2.297406463,4704,237.4666667,215.9333333,18.46666667,15,51.3,51.3,1.6,10,18,13.16666667,1.333333333,6,4.921077128,4.628324468,2.56037234,,,,,,,,,,,
4/6/2020,64091,64014,59948,13528,40167,837,11270,11817,36092,836,11225,11795,2291,8979,162,507,1622,174,1448,36,1412,3364,0,0,3.380499405,2.538347206,49.80434783,49.43478261,4.086956522,46,2.736889693,2.728450874,2.516877637,3318,55.82758621,55.37931034,5.517241379,29,42.5,42.16666667,1.75,12,32.4,32.4,1.4,5,5.120745281,4.80642039,2.670108082,,,,,,,,,,,
4/13/2020,69873,68396,65266,14871,39353,218,15855,14447,36194,216,14450,14406,5615,10240,32,1242,4341,744,3597,117,3480,3921,0,0,4.038765621,2.644988523,59.73404255,45.03191489,7.744680851,94,2.670760387,2.664750457,2.519728247,3827,58.71621622,52.01351351,9.391891892,74,112.5454545,32,1.818181818,11,3.555555556,3.555555556,1.444444444,9,5.061240532,4.687794769,2.618908103,,,,,,,,,,,
4/20/2020,80334,79138,74767,17129,40644,1836,25078,12776,36241,1666,24106,12754,9876,15202,943,242,8691,1582,7109,192,6917,6092,0,0,4.115068943,2.646585686,44.28699552,40.0941704,8.587443946,223,2.588686318,2.582382007,2.420855342,5869,51.72781065,46.24852071,10.91715976,169,7.074074074,7.074074074,1.296296296,27,34.92592593,34.59259259,1.296296296,27,5.075817578,4.759708738,2.68056975,,,,,,,,,,,
4/27/2020,123290,121534,118422,19407,39062,549,69775,13904,35918,300,68343,13861,54561,15214,4760,1077,48724,9567,39157,382,38775,8064,0,0,8.657738095,3.23921131,84.72204969,82.52639752,18.94565217,644,2.055929919,2.053504043,1.876010782,7420,134.7548209,131.0165289,32.50413223,363,9.260416667,9.25,1.770833333,96,25.70810811,25.40540541,1.254054054,185,6.738902972,6.43519767,2.829512971,,,,,,,,,,,
5/4/2020,195277,194660,190729,19427,36226,633,147063,11355,32152,595,146669,11313,134005,13058,8764,8772,116469,22335,94134,692,93442,9122,0,0,16.11916246,4.602718702,66.47073413,66.28968254,14.90724206,2016,1.834224599,1.830143541,1.679285111,7106,153.0762155,152.6570302,34.91984231,761,17.82281059,17.82281059,2.619144603,491,11.46989529,11.40968586,2.870418848,764,10.88316654,10.67553132,3.52631283,,,,,,,,,,,
5/11/2020,216205,214448,211395,17401,32848,3965,167534,11858,29724,3738,166108,11825,158860,8674,13664,19482,125714,34723,90991,473,90518,8050,0,0,20.81031056,6.180372671,31.91241462,31.63559663,8.413017276,4978,2.819986979,2.804361979,2.5625,3072,108.6554404,107.5457686,26.52849741,1158,13.17687075,13.17619048,3.125170068,1470,5.815744681,5.776595745,2.794042553,2350,13.00282928,12.72206838,4.323982663,,,,,,,,,,,
5/18/2020,241537,222031,219503,16251,28104,4715,196839,11879,25529,4477,177679,11818,181676,15163,28060,8462,145154,30922,114232,1756,112476,8970,0,0,21.94336678,6.536454849,37.2058161,33.28957608,9.23202949,4883,3.708343528,3.699290433,3.315879618,4087,71.90402785,62.43858777,18.94380905,2011,9.367213115,9.272131148,1.493989071,915,14.56617271,14.56566173,2.870209504,1957,15.44565776,14.04393628,5.06102261,,,,,,,,,,,
5/25/2020,368625,365985,363749,22930,28296,15816,311180,13333,26023,15348,309057,13321,303929,7251,11413,25905,266611,33859,232752,6316,226436,14748,0,0,21.10699756,4.879170057,24.26875798,24.15357599,5.247525543,12528,3.264414414,2.958108108,2.80045045,2220,42.98132646,42.87025113,8.942852543,6212,8.168693982,8.052816901,1.581946223,3124,3.609022556,3.486528822,1.643483709,3192,16.42317772,16.20059521,4.613423355,,,,,,,,,,,
6/1/2020,145545,143062,140731,12417,28793,46062,60624,10066,26438,44278,59986,10029,52037,8587,10771,4843,36423,7228,29195,1729,27466,4671,0,0,12.95568401,4.102119461,23.65694761,23.44419134,5.335763098,2195,3.468901454,3.399838449,3.008481422,2476,29.37799835,29.10669975,8.241521919,1209,16.52011494,16.15229885,2.537356322,348,16.70846395,16.69122257,1.355799373,638,12.25840141,11.85664954,5.259412112,,,,,,,,,,,
6/8/2020,265295,237961,235830,17271,26702,30652,193945,13996,24552,29901,167397,13980,181996,11949,25439,13531,143026,18426,124600,11162,113438,10402,0,0,18.64516439,4.559507787,26.17141214,22.35591027,5.36554501,6954,3.466067285,3.461716937,2.93387471,3448,30.07334451,25.2116513,7.047778709,4772,19.7397882,18.93797277,2.248108926,661,16.72452334,14.8816568,1.442472058,1521,15.79716024,14.0422384,4.691862546,,,,,,,,,,,
6/15/2020,234528,231287,229311,14824,24310,41180,160977,8061,22334,39606,159328,8043,155342,5635,19533,13857,121952,12116,109836,4621,105215,8431,0,0,19.09299016,4.49436603,24.33683221,24.08193639,5.161679461,6383,2.749511719,2.738769531,2.414550781,2048,35.73421053,35.69064327,8.076315789,3420,11.95866315,10.70448549,2.448548813,1137,10.69769989,10.66922234,1.39211391,1826,16.34286509,15.98156265,4.951367147,,,,,,,,,,,
6/22/2020,434630,432123,430150,18918,24069,31310,367493,11758,22095,29806,366512,11737,362883,4610,195057,13794,154032,22132,131900,6121,125779,10490,0,0,35.03269781,3.857102002,41.28831494,41.17965639,4.168733644,8789,2.710170488,2.694885362,2.24691358,1701,43.17460762,43.03587444,8.403307175,3568,12.74653099,12.53098982,1.592969473,1081,47.11521739,47.06038647,1.19178744,4140,23.49296689,23.25389526,4.118805453,,,,,,,,,,,
6/29/2020,271902,264575,262785,18895,22316,70127,167149,12310,20526,66866,163108,12285,161352,5797,15560,14495,131297,31820,99477,10463,89014,11137,0,0,15.00844033,4.122474634,17.96392786,17.52115342,4.58071699,8982,2.690023202,2.660324826,2.212529002,2155,20.78416812,20.44224996,5.715594881,6329,12.91264786,12.58689718,1.919927207,1099,10.05019305,9.113899614,1.84041184,1554,14.72126687,14.2335111,5.211090553,,,,,,,,,,,
7/6/2020,250721,243197,241251,19003,23171,33771,180676,13103,21219,29359,177595,13078,174127,6549,13176,18235,142716,34580,108136,6851,101285,11683,0,0,15.46520585,4.141230848,17.74271449,17.43376809,4.342877522,9814,3.506153023,3.479935795,3.082397004,1869,29.07243133,28.71780264,6.929196338,4915,9.654195617,9.468198824,1.370924639,1871,4.350396301,4.039630119,1.981175694,3028,13.43618267,12.92149244,4.844049393,,,,,,,,,,,
7/13/2020,286785,277290,275406,17983,24046,62618,187196,12925,22141,55234,185239,12792,170950,16246,17398,15963,137589,18030,119559,4941,114618,10541,0,0,17.75846694,4.590266578,23.18594873,22.95266513,4.850128849,7373,5.126893939,5.052083333,3.985479798,3168,31.61561159,31.38385193,6.520386266,3728,28.43824701,27.94183267,6.480478088,1255,7.279079498,7.181589958,1.388702929,2390,16.29599909,15.64834102,6.06658699,,,,,,,,,,,
7/20/2020,215159,211657,209786,17611,21353,35865,142528,15413,19441,34362,140652,15331,131894,10634,9029,13356,109509,17459,92050,4665,87385,9268,0,0,15.37958567,4.053625378,18.69122857,18.45345047,4.200226725,7057,4.809588422,4.720036183,3.585707825,2211,30.71885522,30.62654321,6.940516274,3564,9.855040471,9.550404709,1.627667403,1359,4.231021556,3.792877226,1.261949391,2134,12.52105386,12.2107712,4.283180179,,,,,,,,,,,
7/27/2020,234835,229758,228076,16937,20685,41238,155981,16931,18969,37334,154863,16910,145849,10132,10215,14708,120926,24019,96907,5100,91807,8814,0,0,17.98173361,4.430338098,22.81042435,22.64437269,4.848862239,6504,4.386147186,4.36969697,3.251948052,2310,34.8190288,34.69085263,7.602202146,3542,12.59933222,12.4148581,2.005008347,1198,5.632653061,5.403061224,1.25170068,1764,14.32295062,13.91591211,5.485331402,,,,,,,,,,,
8/3/2020,359430,352121,350386,21552,21122,16168,303917,18223,19385,11652,301181,18168,292395,11522,19450,19513,253432,26304,227128,9452,217676,12904,0,0,23.36577805,4.302929324,28.13418065,27.88289512,4.564179684,10307,4.440893338,4.384674625,3.266076242,2597,39.19137635,38.8284643,6.424777379,6401,12.03977968,11.9877601,1.723378213,1634,8.55721831,8.477112676,1.365316901,2272,17.01845406,16.58900386,4.272137714,,,,,,,,,,,
8/10/2020,218640,206808,205334,19874,17241,25895,155424,20080,15767,15174,154368,20025,143327,12097,15647,9720,117960,12659,105301,3540,101761,10627,0,0,14.72955679,3.745177378,20.30001406,20.16322227,4.213974413,7113,3.453898691,3.430278884,2.796243597,3514,33.24413408,32.9924581,6.92122905,3580,9.171291866,9.129186603,1.505263158,1045,6.348874598,6.337620579,1.456189711,2488,11.24201964,10.56056886,4.282023736,,,,,,,,,,,
8/17/2020,234512,222088,220779,14219,17618,16302,191771,8821,16305,5152,190525,8797,179835,11936,10753,16137,152945,19858,133087,5164,127923,8559,0,0,22.26767146,5.049655334,30.06343598,29.86101296,5.713780919,5943,4.55733945,4.540902141,3.540902141,2616,43.1607545,42.88006757,8.024774775,3552,15.29528796,15.18324607,3.546596859,955,7.48816156,7.419220056,1.438718663,1436,17.03237305,16.01251273,4.917721519,,,,,,,,,,,
8/24/2020,255190,249969,247647,21658,26722,17705,189428,21335,24353,15593,186431,21270,175710,13718,17257,42958,115495,16821,98674,4799,93875,10650,0,0,17.79201878,4.501314554,24.02679426,23.64224197,5.173342447,7315,4.116641679,4.061469265,3.027286357,3335,34.04478055,33.26631079,7.949584816,3372,16.44908116,16.42343032,3.385911179,2612,13.5176559,13.42674681,1.647633358,1331,12.10847442,11.75841735,4.158693171,,,,,,,,,,,
8/31/2020,351337,345609,343898,21490,21593,11313,304934,13497,19851,8805,301784,13458,293220,11714,10602,49689,232929,24689,208240,5642,202598,13642,0,0,22.3527342,4.436446269,27.73016173,27.45975598,4.913837132,10573,3.826979472,3.732160313,2.791788856,3069,48.80233042,48.30940491,8.875364128,4806,16.60393646,16.50103591,1.851864641,2896,3.678857541,3.611981888,1.370950888,2871,16.74793153,16.37494056,4.127769853,,,,,,,,,,,
9/7/2020,228397,214311,211821,17441,25065,26676,166505,10151,22547,18729,160418,10127,155944,10561,16378,31585,107981,12638,95343,5411,89932,9949,0,0,16.74389386,3.838074178,21.76398382,20.94141442,4.218579997,7169,3.798201439,3.729856115,2.856834532,2780,29.88959251,28.4220815,6.649779736,3632,14.41400093,14.26842837,1.937413074,2157,11.86666667,11.68333333,1.385507246,1380,13.75690272,12.78099399,4.247951939,,,,,,,,,,,
9/14/2020,262768.25,251959.75,249794.75,18635,32405,18841,200285.25,11237,30186,14389,194041.75,11178,186108.25,14177,10599,22184,153325.25,16681,136644.25,4407,132237.25,11208,0,0,17.88314151,4.545146324,22.60478878,21.91621146,4.890628793,8238,4.786531987,4.594276094,3.586868687,2970,38.57055818,37.14642296,8.536163522,3816,14.43880142,14.37531742,2.231589639,1969,4.322462291,4.276396249,1.353852426,2453,14.75250348,14.03609179,4.481613352,,,,,,,,,,,
9/21/2020,342964,313876,311982,23619,28704,22783,281641,9836,26773,16863,258557,9789,271130,10511,12654,83127,175349,21356,153993,9725,144268,16410,0,0,17.19171237,3.340706886,19.40582816,17.78380116,3.356688808,14001,4.323370693,4.168119552,3.247820672,2409,28.39163073,24.8461907,5.830538253,6261,17.49698536,17.43346253,1.301464255,4644,4.097222222,4.027131783,1.436692506,3096,14.75732416,13.40120456,3.621036782,,,,,,,,,,,
9/28/2020,242405,222818,220760,20214,22982,31201,179450,8772,20899,14855,176264,8742,173441,6009,11238,41432,120771,10488,110283,7836,102447,13166,0,0,13.57861158,3.772064408,15.2036434,14.96004576,3.982046995,11363,3.337215752,3.105379922,2.448696617,1803,26.0879051,25.70239356,7.338911248,4721,12.02289119,11.79742866,1.803073064,3189,3.260063713,3.19374457,1.404865334,3453,12.59468888,11.47216871,4.332361364,,,,,,,,,,,
10/5/2020,286844.965,279289,276963,16050,26199,24926,227544.965,8175,23860,20170,224787,8146,219216.59,8328.375,6251,26378,186587.59,22073.59,164514,6064,158450,9210,0,0,24.69847611,6.232356135,30.57836869,30.23360313,7.081914597,7166,4.084332192,3.943737769,3.253913894,2044,47.69421792,47.17073171,11.55938494,3772,21.13205128,21.01602564,3.125,1560,3.411123228,3.239367503,1.238822246,1834,18.65580499,18.02657178,5.580727296,,,,,,,,,,,
10/12/2020,416224,390466,388249,23975,25118,19301,362701,9104,22892,13148,343128,9081,350722,11979,79453,45746,225523,38196,187327,4484,182843,16676,0,0,21.98770688,5.290837131,27.53870041,26.03695365,6.089666951,12881,3.146508564,3.086166008,2.57944664,3795,54.40739769,52.98084995,15.08735572,3812,25.33175729,25.1142632,3.908589441,2538,12.71367325,10.66896341,1.685499923,6531,17.88456136,16.69310007,4.894606904,,,,,,,,,,,
10/19/2020,362439.3,336943.3,335157.3,21351,25413,25290,304312.3,7424,23626,19551,284571.3,7409,295981.3,8331,44329,25675,225977.3,40696,185281.3,5844,179437.3,14706,0,0,21.08352373,5.013055896,24.17380819,22.60245974,5.348049035,12481,3.748764045,3.690786517,3.133932584,2225,39.91802792,37.72186736,9.641535777,5730,17.96374791,17.73842722,2.795872839,1793,8.223880597,6.887858007,1.308995563,4958,17.7932394,16.451397,5.06446943,,,,,,,,,,,
10/26/2020,423357,415059,411990,27048,41683,19581,341257,20836,38533,15234,337493,20730,331737,9520,55680,41054,235003,42393,192610,10148,182462,16564,0,0,20.10172664,4.354382999,23.59640928,23.33717705,4.643555685,13702,3.370719776,3.296645702,2.969951083,2862,30.77752138,30.37980182,7.276910547,7367,31.56190476,31.40519481,1.98961039,1155,11.60733591,11.52220077,1.49015444,5180,16.28282593,15.79746491,4.273805358,,,,,,,,,,,
11/2/2020,430540.65,422061.65,418383.65,27247,34672,11229,374302.65,10337,30961,8214,369540.65,9668,353418.65,20884,125600,64489,163329.65,22723,140606.65,13211,127395.65,18272,0,0,20.42308724,4.224934326,29.7194271,29.38100321,4.944060074,11852,3.26105919,3.144080997,2.897352025,6420,25.93115729,25.50882641,8.054604727,6135,39.51697892,39.03044496,1.93559719,1708,31.34247942,31.19555999,1.46570217,4009,17.00702038,16.56553357,4.080735412,,,,,,,,,,,
11/9/2020,289680,282492,279621,30334,29522,3160,246776,10222,26625,1458,241344,10194,219948,26828,16503,21706,181739,30074,151665,21864,129801,22813,0,0,11.02029545,3.716915794,15.78925155,15.43141531,4.251969612,14216,3.134349192,3.094335233,2.83215075,8597,19.18025306,18.72111595,5.280232317,9642,17.478125,17.40546875,2.0109375,1280,5.207043109,5.034911961,2.112932605,3294,10.05739363,9.730963075,3.540508108,,,,,,,,,,,
11/16/2020,211015.105,199262.105,196795.105,25733,30743,3579,161817.105,14876,28276,1977,152067.105,14475,124993.105,36824,6813,5268,112912.105,26469,86443.105,8037,78406.105,16539,0,0,9.633781063,3.778886269,18.45112325,17.01161745,4.834111797,6637,3.723793173,3.703898202,3.071601697,9902,23.27386181,21.32154114,6.106751055,4740,6.40567201,6.220715166,1.602959309,811,6.396869245,6.258747698,1.692449355,1086,8.360140004,7.787501698,3.459436788,,,,,,,,,,,
11/23/2020,346283.715,338261.715,334624.715,33888,74500,28501,208900.715,34382,70638,25514,204181.715,34291,173792.715,35108,20469,9090,144233.715,23030,121203.715,3581,117622.715,16005,0,0,13.49520244,3.705092159,31.02824331,30.24549297,5.192043896,5832,3.443821881,3.428683771,2.852649169,10173,43.29213047,42.16023735,7.470722001,3518,11.61723164,11.06638418,1.960451977,708,12.72104608,12.60087173,1.625155666,1606,11.04713331,10.67980669,3.725629263,,,,,,,,,,,
11/30/2020,363284.023,348694.023,345251.023,30918,70297,50149,224635.023,18203,66788,42407,217895.023,18161,188764.023,35871,25257,13297,150210.023,33088,117122.023,5453,111669.023,16974,0,0,12.73129628,4.263520679,30.08921199,28.98931223,6.814233211,5986,3.275118311,3.260921005,2.873953404,10988,40.53614253,38.85229571,10.51511661,3473,13.09409594,12.72232472,1.857933579,1084,17.5913226,17.35829251,1.579426172,1429,11.67985518,11.0408907,4.477581984,,,,,,,,,,,
12/7/2020,259128.725,243111.725,239487.725,29652,27942,11438,200528.725,19220,24313,7189,191127.725,16858,180349.725,20179,66838,10589,102922.725,17959,84963.725,16793.46,68170.265,18891,0,0,10.70423614,3.182732518,15.71388027,14.91067365,3.646926989,11601,2.732098765,2.720713306,2.444032922,7290,12.14027108,11.90600082,4.317299777,8503,11.64567669,11.6137218,2.730263158,1064,32.78121927,29.19616519,1.323992134,2034,9.366839851,8.705245229,3.30237097,,,,,,,,,,,
12/14/2020,358435.2,346789,344205,26324,35512,21752,285181.2,15990,32915,13253,282134,15903,268416.2,16765,20885,30736,216795.2,33250,183545.2,7653.447,175891.753,15188,0,0,18.68153806,4.667303134,30.60534036,30.26793491,6.393536557,8726,2.580160941,2.564221603,2.3362736,6462,40.76816373,40.40977828,9.326700777,5277,28.60677656,28.50604396,2.915750916,1092,8.778107764,8.37802291,1.437844718,2357,13.97622542,13.4259252,4.258349358,,,,,,,,,,,
12/21/2020,197043,189534,188161,13905,18154,10957,158917,9015,16747,5368,157054,8992,153877,5040,9413,5373,139091,30216,108875,3004,105871,7415,0,0,21.44962913,7.437086986,28.80048616,28.46148093,9.513462977,5348,2.430575714,2.406386067,2.064828254,2067,50.29964158,49.77132616,16.6437276,2790,5.801630435,5.794836957,1.547554348,736,5.169593853,4.986278814,1.81284303,1822,14.69686205,14.01909414,5.726909414,,,,,,,,,,,
12/28/2020,170429,168180,165720,18495,35932,2166,118461,13870,33440,1490,116948,13842,97198,21263,4868,6116,86214,18650,67564,3545,64019,9725,0,0,8.477522982,4.181008104,10.92690355,10.8364467,4.283451777,4930,4.260151123,4.146909385,3.509826436,4795,13.67260863,13.61238699,5.484798775,3433,8.85443038,8.851898734,1.493670886,396,4.425976385,3.993642144,1.273387829,1101,7.560851516,7.306997146,3.608465314,,,,,,,,,,,
1/4/2021,218814,211670,209103,20445,27224,17335,156232,18023,24635,13172,153309,17987,140477,15755,7692,7032,125753,31478,94275,3361,90914,10289,0,0,15.3524152,5.727670328,23.22485304,22.83866754,7.584585238,6124,3.777190876,3.643217287,2.997358944,4165,39.02258852,38.40506716,12.44078144,3276,5.674023769,5.65959253,1.567062818,1178,4.61497006,4.420359281,2.302994012,1670,11.14278484,10.66072784,4.779976717,158886,6552,13104,139230,139230,,,17200,16400,800,450
1/11/2021,250038,233062,230770,22043,25570,6852,205450,12166,23265,3844,191521,12140,182069,23381,23451,14650,143968,29979,113989,3554,110435,13844,0,0,15.05056342,5.395333719,22.9561654,21.36135602,6.97168757,8053,4.056984977,3.869452599,3.203246417,5791,42.02253923,41.73095578,13.54664765,3505,12.05597964,12.00932994,3.470737913,1179,6.934698724,3.442267735,1.356485604,3369,11.86242915,10.95826502,4.589723172,221000,9000,9000,203000,203000,,,21500,20500,1000,450
1/18/2021,241308,205387,203704,24663,23622,30262,172560,14864,21933,20638,146355,14778,147031,25529,31058,27567,88406,16108,72298,2994,69304,15522,0,0,10.95535369,3.347377915,19.08462046,15.7549835,4.177557756,7575,3.20661885,3.082924374,2.55605889,7947,32.6680753,32.33269305,8.502497119,2603,34.36906212,18.70645554,1.801461632,821,7.543724404,4.775716695,1.935437244,4151,9.979415449,8.402045929,3.21348643,156655,6460,12920,137275,137275,,,21500,20500,1000,500
1/25/2021,273588,264606,262073,21716,28598,20251,210138,14601,26065,14825,206932,14251,191389,18749,84414,28378,78597,15546,63051,3199,59852,12569,0,0,16.89426366,3.797995067,25.47019078,25.17978272,4.160969793,7548,4.002190799,3.80043816,3.252340171,5021,34.31929825,33.96929825,9.894298246,2280,15.19269777,14.93052738,1.477687627,1972,25.49787621,25.23179612,1.800364078,3296,13.30499228,12.75540749,3.58483005,132405,5460,10920,116025,116025,,,21500,20500,1000,500
2/1/2021,239283,219511,217392,21301,26418,18530,182369,11966,24299,7437,173794,11862,161931,20438,33066,12862,116003,15626,100377,6907,93470,12412,0,0,14.88962295,4.627376732,21.45518225,20.41354261,5.478661305,7709,4.127578142,4.011482033,3.231979587,4703,29.44773562,28.10697674,8.170379437,4085,15.12855377,14.81458591,2.187886279,809,11.6749556,10.85825933,2.518294849,2815,12.00579983,10.91865365,4.304862936,121056,4992,9984,106080,106080,,,14200,13000,1200,800
2/8/2021,230539,221922,219178,26835,34631,4758,177552,13598,31862,4034,169708,13574,156654,20898,28019,24421,104214,15510,88704,6552,82152,17400,0,0,10.14781609,3.480344828,14.13175123,13.49727223,3.972722313,10998,3.303811309,3.168697282,2.634489222,6402,22.9145072,22.40332226,7.081949059,4515,9.379968823,8.652377241,2.237334373,2566,7.121010978,6.405412305,1.525657391,3917,8.880856501,8.441686672,3.2789437,75369,3108,6216,66045,66045,,,12300,11000,1300,700
2/15/2021,211495,205638,203415,19633,25728,6926,158970,19871,23499,5104,155000,19812,145912,13058,33307,7619,104986,24274,80712,7772,72940,12559,0,0,12.24850705,3.787721952,15.03088063,14.6416782,4.073155149,9391,4.000631313,3.900883838,2.941603535,3168,19.10059059,18.92684321,6.236235473,5249,12.10883281,12.03154574,2.09148265,634,9.46949829,8.701539339,1.194697834,3508,11.15031902,10.72131502,3.861198226,109028,4496,8992,95540,95540,,,21600,21000,600,700
2/22/2021,223949,212243,210437,18870,26947,4876,182165,9961,25141,3100,172280,9916,174729,7436,19488,15180,140061,40230,99831,8187,91644,12574,0,0,14.62072531,4.630745984,16.82306959,15.90314585,5.039561487,10490,3.535028791,3.422264875,2.57293666,2084,22.3332285,21.73203334,7.068721497,6359,11.02414045,10.90929042,1.725676664,1367,7.014109986,4.962735166,2.010130246,2764,12.32636919,11.57216889,4.211651756,153551,6332,12664,134555,134555,,,9700,9000,700,800
3/1/2021,207092,190715,188163,18873,35709,20938,141111,9334,33136,16130,129572,9325,129569,11542,35555,15030,78984,19566,59418,5489,53929,11231,0,0,13.35117087,3.786661918,17.48368328,16.03630154,4.260308626,7906,3.525112782,3.496240602,2.660451128,3325,23.64763726,22.68314668,7.358918328,3661,9.046655424,8.098369871,1.635188308,1779,14.41930251,11.89497161,1.553933496,2466,12.51214438,11.4409648,4.175643765,99270,4094,8187,86989,86989,,,7660,7000,660,500
